,perf
2011-03-11,0.011774150388011762
2011-03-14,0.011973508161626959
2011-03-15,0.011640353224511627
2011-03-16,0.011506556061011492
2011-03-17,0.011043617875301032
2011-03-18,0.010924538399785912
2011-03-21,0.010155204709660142
2011-03-22,0.010824190527160809
2011-03-23,0.011368744982606352
2011-03-24,0.011598876103826582
2011-03-25,0.011824993310141809
2011-03-28,0.010603425207385586
2011-03-29,0.010565962001605549
2011-03-30,0.010497725448220481
2011-03-31,0.01035723842654534
2011-04-01,0.010462938185710447
2011-04-04,0.009499598608509486
2011-04-05,0.009900990099009885
2011-04-06,0.01008563018464007
2011-04-07,0.010034787262510019
2011-04-08,0.00976719293550975
2011-04-11,0.011506556061011487
2011-04-12,0.012342788332887322
2011-04-13,0.013379716350013358
2011-04-14,0.013244581214878225
