year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year
2010,,,,,,,,-0.09026363392347159,-0.05883493458990974,2.042972820410014,0.025394827075380766,0.015808037258806085,1.713827220981357
2011,0.44092085943767256,0.6866545782550191,-0.04574366665506391,2.521315548972435,1.015672218223818,0.5231973816294848,-0.003566088607609208,-0.12813010137698655,-0.21055816873437427,0.0026915385175962925,-0.19050125073290247,0.3618425571337014,18.008293104988073
2012,0.2831745449589722,-0.07107973938701573,-0.022719117612444606,-0.010109059139973398,0.03227788139306953,0.26944971536972506,0.4275037369203001,0.11865525494320184,0.04878707153678552,-0.06286062712769414,0.1286329940804507,0.07478122513914509,1.8768743394517848
2013,0.5107327905249266,0.6354728564421455,1.7112042327354708,1.063110876706193,0.002551306504745998,-0.06069391656761969,0.13279237893760842,0.3468591968040071,-0.013187317418027256,0.4671632035387856,3.1656582747179476,-0.15284394336836782,100.45238590329286
2014,-0.0008897776210752273,0.5329522490115188,-0.1543158475216554,-0.04301093087589403,0.3263305233652112,0.024334744879091152,-0.07073998609539722,-0.1629367436633563,-0.13020794359616583,-0.06973651132144743,-0.01439122217886235,-0.09432840510331952,-0.05388676398166459
2015,0.0016092780696601583,0.051794609943657255,-0.03168789180514797,-0.05767355835303922,-0.015083559748481745,0.07079233620884895,0.0886965547840235,-0.17460470851135645,0.0018037386006557465,0.35713770676142365,0.058280876984715624,0.11130103846401407,0.4566617969428428
2016,0.6431760149515773,0.624164564984929,0.23981069792561693,-0.15869001708875208,0.20034164147476008,0.0491511585567892,-0.04743871640211905,-0.07766494401058555,0.013076606410422409,-0.013957260470677801,-0.05598577124426929,0.1624406414985624,2.3762723383217104
2017,0.0475936496634084,0.3314597272547346,1.9624804479168376,0.7401098160865545,2.1911856112413144,0.057804280832449706,-0.05073385472833214,0.5098324034605324,-0.25867418339242265,0.22104042075613872,0.41376801662637375,2.0881744680294902,136.48214748740938
2018,0.051258334425311025,-0.04885735620887688,-0.1190351086346586,0.18561252572679,-0.16710517882522458,-0.13628920293416713,-0.002426731086313527,,,,,,-0.25052043020483394
