,perf
2011-08-30,0.0553534888254
2011-08-31,0.0553700491261
2011-09-01,0.0561595575322
2011-09-02,0.0557906451048
2011-09-05,0.0521016001215
2011-09-06,0.052244983072
2011-09-07,0.0517888678982
2011-09-08,0.0517317767623
2011-09-09,0.0517317767623
2011-09-12,0.0517065575211
2011-09-13,0.0514552388417
2011-09-14,0.0480774439247
2011-09-15,0.0480549583878
2011-09-16,0.0480002966381
2011-09-19,0.0493561452415
2011-09-20,0.0468045420898
2011-09-21,0.0461797612568
2011-09-22,0.0466489737756
2011-09-23,0.0463447869512
2011-09-26,0.0439173024409
2011-09-27,0.0436421066281
2011-09-28,0.0436516891089
2011-09-29,0.044004099428
2011-09-30,0.0437114329794
2011-10-03,0.0434637207618
2011-10-04,0.0432721220211
2011-10-05,0.0430241456039
2011-10-06,0.0425343637339
2011-10-07,0.0423563705016
2011-10-10,0.0422585339558
2011-10-11,0.0423809382964
2011-10-12,0.0420997269435
2011-10-13,0.0419886765664
2011-10-14,0.0417650415196
2011-10-17,0.0406217498978
2011-10-18,0.0403688619079
2011-10-19,0.0404466812267
2011-10-20,0.0411745913882
2011-10-21,0.0445866511483
2011-10-24,0.040813615459
2011-10-25,0.0408112346648
2011-10-26,0.0425885330942
2011-10-27,0.0440568226709
2011-10-28,0.0482999421539
2011-10-31,0.0438290839849
2011-11-01,0.0428407709542
2011-11-02,0.0437660320502
2011-11-03,0.0427549403243
2011-11-04,0.0423674561418
2011-11-07,0.041410132049
2011-11-08,0.0416695758446
2011-11-09,0.0408468894667
2011-11-10,0.0399023923588
2011-11-11,0.0417173436114
2011-11-14,0.0333296880709
2011-11-15,0.0333619276291
2011-11-16,0.0337195838361
2011-11-17,0.0324832657213
2011-11-18,0.0323773672434
2011-11-21,0.032535901472
2011-11-22,0.032644267334
2011-11-23,0.0326436444002
2011-11-24,0.0329164442505
2011-11-25,0.0331871226989
2011-11-28,0.0333461366414
2011-11-29,0.0342158765229
2011-11-30,0.0354795886673
2011-12-01,0.0361102125587
2011-12-02,0.0365592373248
2011-12-05,0.0345581196905
2011-12-06,0.0355765776683
2011-12-07,0.035261119986
2011-12-08,0.0351858307283
2011-12-09,0.0351086630127
2011-12-12,0.0363911629536
2011-12-13,0.0373551016837
2011-12-14,0.0363730693623
2011-12-15,0.036820857769
2011-12-16,0.0368179427845
2011-12-19,0.0400183530409
2011-12-20,0.044906958668
2011-12-21,0.0442248276503
2011-12-22,0.0442248276503
2011-12-23,0.044906958668
2011-12-26,0.0457027781887
2011-12-27,0.0462712207035
2011-12-28,0.047635482739
2011-12-29,0.0474081057331
2011-12-30,0.0483176137567
2012-01-02,0.0593453985436
2012-01-03,0.055479989443
2012-01-04,0.0633244961471
2012-01-05,0.0790135095551
2012-01-06,0.0761712969812
2012-01-09,0.0719648223718
2012-01-10,0.0723058878807
2012-01-11,0.0784450670403
2012-01-12,0.0773081820108
2012-01-13,0.0728743303954
2012-01-16,0.0759439199753
2012-01-17,0.063441491687
2012-01-18,0.0649039204172
2012-01-19,0.0672867750821
