,BTC-USD,cash,value
2013-04-22,0.14253482651,0.85746517349,1109.15712244
2013-04-23,0.176310652913,0.823689347087,1120.91407949
2013-04-24,0.141773636181,0.858226363819,1104.85571849
2013-04-25,0.137623732613,0.862376267387,1099.53896192
2013-04-26,0.108392918314,0.891607081686,1089.65417725
2013-04-29,0.140688777147,0.859311222853,1099.96447207
2013-04-30,0.0830725250406,0.916927474959,1074.4848705
2013-05-01,0.0531218982396,0.94687810176,1066.66543763
2013-05-02,0.0527744884325,0.947225511567,1062.31150511
2013-05-03,0.0817007630821,0.918299236918,1070.72396527
2013-05-06,0.0794973535847,0.920502646415,1068.16699285
2013-05-07,0.0817994688831,0.918200531117,1070.95601504
2013-05-08,0.0830471056771,0.916952894323,1070.64322525
2013-05-09,0.0867922573446,0.913207742655,1074.50464993
2013-05-10,0.0880979373302,0.91190206267,1072.86663485
2013-05-13,0.088120193633,0.911879806367,1069.39472186
2013-05-14,0.0909546392607,0.909045360739,1071.77848845
2013-05-15,0.0946820621361,0.905317937864,1075.18200956
2013-05-16,0.125488463644,0.874511536356,1079.67963772
2013-05-17,0.126776265197,0.873223734803,1079.35815078
2013-05-20,0.128047254901,0.871952745099,1078.99939427
2013-05-21,0.129875973417,0.870124026583,1080.02033075
2013-05-22,0.126295814021,0.873704185979,1082.84024739
2013-05-23,0.152680496982,0.847319503018,1090.15895871
2013-05-24,0.134845758699,0.865154241301,1088.73433523
2013-05-27,0.134236818111,0.865763181889,1085.40413529
2013-05-28,0.162364917649,0.837635082351,1089.02017579
2013-05-29,0.137809953253,0.862190046747,1084.36179743
2013-05-30,0.139653103517,0.860346896483,1084.38104913
2013-05-31,0.141723345658,0.858276654342,1084.9417995
2013-06-03,0.135320519203,0.864679480797,1075.54486567
2013-06-04,0.136919813778,0.863080186222,1076.14189844
2013-06-05,0.112247015375,0.887752984625,1072.55332598
2013-06-06,0.111100196354,0.888899803646,1064.47616767
2013-06-07,0.0822998626263,0.917700137374,1061.10725203
2013-06-10,0.108369820441,0.891630179559,1061.95203741
2013-06-11,0.108574368112,0.891425631888,1061.71890888
2013-06-12,0.0848164095887,0.915183590411,1056.5592193
2013-06-13,0.0796308130621,0.920369186938,1053.14928792
2013-06-14,0.0800367673472,0.919963232653,1052.98040033
2013-06-17,0.0991738597157,0.900826140284,1059.32743009
2013-06-18,0.102788924142,0.897211075858,1060.20213945
2013-06-19,0.170273456005,0.829726543995,1063.12493933
2013-06-20,0.179086403892,0.820913596108,1060.1897782
2013-06-21,0.154067887744,0.845932112256,1057.88632116
2013-06-24,0.125355137406,0.874644862594,1050.50218649
2013-06-25,0.135980432007,0.864019567993,1051.33521414
2013-06-26,0.136111111111,0.863888888889,1048.22289942
2013-06-27,0.0879952742693,0.912004725731,1038.21073712
2013-06-28,0.0902777777778,0.909722222222,1038.53473071
2013-07-01,0.0808333333333,0.919166666667,1033.99347142
2013-07-02,0.0338888888889,0.966111111111,1023.26629883
2013-07-03,0.0720936825446,0.927906317455,1023.69458946
2013-07-04,0.0285323425861,0.971467657414,1012.98475043
2013-07-05,0.0667955913054,0.933204408695,1013.3976318
2013-07-08,0.153888888889,0.846111111111,1020.07474391
2013-07-09,0.208055555556,0.791944444444,1043.12967332
2013-07-10,0.213333333333,0.786666666667,1045.53940221
2013-07-11,0.276944444444,0.723055555556,1057.98459098
2013-07-12,0.330833333333,0.669166666667,1071.38811861
2013-07-15,0.291944444444,0.708055555556,1066.91250111
2013-07-16,0.339166666667,0.660833333333,1071.30902261
2013-07-17,0.233055555556,0.766944444444,1040.02694007
2013-07-18,0.248055555556,0.751944444444,1045.19741816
2013-07-19,0.2375,0.7625,1039.04114537
2013-07-22,0.300833333333,0.699166666667,1054.70334526
2013-07-23,0.303611111111,0.696388888889,1053.13474261
2013-07-24,0.314722222222,0.685277777778,1059.37431693
2013-07-25,0.318333333333,0.681666666667,1056.16402227
2013-07-26,0.307777777778,0.692222222222,1050.47711855
2013-07-29,0.425833333333,0.574166666667,1096.7327204
2013-07-30,0.429166666667,0.570833333333,1089.14631085
2013-07-31,0.416666666667,0.583333333333,1079.40418286
2013-08-01,0.420277777778,0.579722222222,1081.56117276
2013-08-02,0.437222222222,0.562777777778,1083.48419094
2013-08-05,0.445,0.555,1090.74268548
2013-08-06,0.445555555556,0.554444444444,1088.1422363
2013-08-07,0.401666666667,0.598333333333,1074.61346365
2013-08-08,0.404722222222,0.595277777778,1073.55848942
2013-08-09,0.407777777778,0.592222222222,1074.39823875
2013-08-12,0.494444444444,0.505555555556,1102.3178408
2013-08-13,0.500833333333,0.499166666667,1117.03716043
2013-08-14,0.501944444444,0.498055555556,1104.24827895
2013-08-15,0.486111111111,0.513888888889,1099.17906568
2013-08-16,0.510833333333,0.489166666667,1117.57674952
2013-08-19,0.573611111111,0.426388888889,1160.26224453
2013-08-20,0.605555555556,0.394444444444,1171.72950886
2013-08-21,0.579166666667,0.420833333333,1164.19255602
2013-08-22,0.5575,0.4425,1144.87032562
2013-08-23,0.561944444444,0.438055555556,1150.73576345
2013-08-26,0.644166666667,0.355833333333,1213.80412623
2013-08-27,0.643611111111,0.356388888889,1198.72731811
2013-08-28,0.6475,0.3525,1201.955957
2013-08-29,0.725,0.275,1254.35165259
2013-08-30,0.726666666667,0.273333333333,1273.91296576
2013-09-02,0.755,0.245,1293.54733987
2013-09-03,0.57577385767,0.42422614233,1215.19746778
2013-09-04,0.570874239432,0.429125760568,1202.99876799
2013-09-05,0.461692598073,0.538307401927,1158.99540009
2013-09-06,0.521388888889,0.478611111111,1190.01236014
2013-09-09,0.574628326343,0.425371673657,1207.36285978
2013-09-10,0.705833333333,0.294166666667,1256.68005296
2013-09-11,0.653659985022,0.346340014978,1239.39330493
2013-09-12,0.683611111111,0.316388888889,1246.94026624
2013-09-13,0.627885266083,0.372114733917,1222.87911993
2013-09-16,0.635,0.365,1236.57592107
2013-09-17,0.659157483007,0.340842516993,1243.63159396
2013-09-18,0.619446442288,0.380553557712,1212.26166498
2013-09-19,0.571696813687,0.428303186313,1205.25625679
2013-09-20,0.575833333333,0.424166666667,1208.18398772
2013-09-23,0.577777777778,0.422222222222,1210.25189327
2013-09-24,0.577222222222,0.422777777778,1211.3909802
2013-09-25,0.624444444444,0.375555555556,1222.16281207
2013-09-26,0.633764160089,0.366235839911,1232.33431705
2013-09-27,0.688658509185,0.311341490815,1252.28264876
2013-09-30,0.65862848801,0.34137151199,1238.90166436
2013-10-01,0.418888888889,0.581111111111,1137.76668198
2013-10-02,0.506388888889,0.493611111111,1168.56210534
2013-10-03,0.567903815056,0.432096184944,1194.78077732
2013-10-04,0.567713568549,0.432286431451,1194.18556131
2013-10-07,0.567426006803,0.432573993197,1193.14390433
2013-10-08,0.603866871468,0.396133128532,1207.99995003
2013-10-09,0.627590353406,0.372409646594,1212.70496761
2013-10-10,0.626863156321,0.373136843679,1211.02413613
2013-10-11,0.660327940552,0.339672059448,1226.07209219
2013-10-14,0.826961206672,0.173038793328,1311.84079352
2013-10-15,0.745833333333,0.254166666667,1275.47721568
2013-10-16,0.811111111111,0.188888888889,1305.01827994
2013-10-17,0.874936988169,0.125063011831,1376.68098823
2013-10-18,0.926823571324,0.0731764286764,1482.99880534
2013-10-21,0.916505648476,0.0834943515235,1631.84091665
2013-10-22,0.928610757174,0.0713892428262,1815.87684698
2013-10-23,0.673888888889,0.326111111111,1659.71765854
2013-10-24,0.606111111111,0.393888888889,1610.35177576
2013-10-25,0.537222222222,0.462777777778,1564.19582706
2013-10-28,0.663333333333,0.336666666667,1645.60568993
2013-10-29,0.730635477466,0.269364522534,1693.42637971
2013-10-30,0.662222222222,0.337777777778,1647.39495946
2013-10-31,0.705451079862,0.294548920138,1663.8900076
2013-11-01,0.711388888889,0.288611111111,1676.43982391
2013-11-04,0.921944444444,0.0780555555556,1813.99350192
2013-11-05,0.92698459262,0.0730154073797,1906.26029644
2013-11-06,0.92668203649,0.0733179635098,1996.25276482
2013-11-07,0.931488080024,0.0685119199761,2315.28703818
2013-11-08,0.924808395217,0.0751916047833,2631.0735024
2013-11-11,0.930659754107,0.0693402458928,2685.74731299
2013-11-12,0.930666217142,0.0693337828581,2803.2086041
2013-11-13,0.930399651266,0.0696003487337,3179.4139834
2013-11-14,0.917620263573,0.0823797364273,3169.47019713
2013-11-15,0.918877511735,0.0811224882654,3172.95243662
2013-11-18,0.602354741994,0.397645258006,5532.55701494
2013-11-19,0.442512255178,0.557487744822,4938.40281073
2013-11-20,0.414691979838,0.585308020162,4912.02928451
2013-11-21,0.536076165944,0.463923834056,5316.58278687
2013-11-22,0.570154204459,0.429845795541,5454.54472856
2013-11-25,0.591390381859,0.408609618141,5562.94189933
2013-11-26,0.571275459006,0.428724540994,6117.11161742
2013-11-27,0.58684645426,0.41315354574,6513.03711107
2013-11-28,0.591206354305,0.408793645695,6589.09325075
2013-11-29,0.61127673394,0.38872326606,6962.39295877
2013-12-02,0.518427736669,0.481572263331,6572.22728151
2013-12-03,0.552629512531,0.447370487469,6753.09669514
2013-12-04,0.581355488067,0.418644511933,7020.15382961
2013-12-05,0.481706483735,0.518293516265,6586.46787785
2013-12-06,0.327119115217,0.672880884783,5835.87696089
2013-12-09,0.380802771405,0.619197228595,6002.48782772
2013-12-10,0.435880786083,0.564119213917,6287.63886454
2013-12-11,0.357874229418,0.642125770582,5985.32856097
2013-12-12,0.36532870487,0.63467129513,5938.72694537
2013-12-13,0.384023495012,0.615976504988,6027.30580217
2013-12-16,0.268974950532,0.731025049468,5589.52776186
2013-12-17,0.228661569255,0.771338430745,5500.27909409
2013-12-18,0.118529261874,0.881470738126,5193.50206453
2013-12-19,0.224603833946,0.775396166054,5410.07307645
2013-12-20,0.169336700571,0.830663299429,5273.57857689
2013-12-23,0.215997980541,0.784002019459,5360.17183174
2013-12-24,0.207151836448,0.792848163552,5343.07562062
2013-12-25,0.215820650049,0.784179349951,5350.08168679
2013-12-26,0.258859425502,0.741140574498,5504.51330765
2013-12-27,0.257322033566,0.742677966434,5506.39467179
2013-12-30,0.231776258654,0.768223741346,5509.24939615
2013-12-31,0.231243168443,0.768756831557,5511.00187809
2014-01-01,0.249187024088,0.750812975912,5526.64070537
2014-01-02,0.271824250772,0.728175749228,5595.64334726
2014-01-03,0.298504066856,0.701495933144,5643.96169672
2014-01-06,0.373987979074,0.626012020926,5888.05497894
2014-01-07,0.281121130074,0.718878869926,5598.66943201
2014-01-08,0.322319181711,0.677680818289,5703.78470045
2014-01-09,0.321534295939,0.678465704061,5700.07973355
2014-01-10,0.334997285648,0.665002714352,5740.68760588
2014-01-13,0.313666857822,0.686333142178,5670.56049652
2014-01-14,0.302204346696,0.697795653304,5663.44434859
2014-01-15,0.324274734751,0.675725265249,5704.09878877
2014-01-16,0.297372086011,0.702627913989,5649.37099354
2014-01-17,0.286279956411,0.713720043589,5613.74682787
2014-01-20,0.334657664055,0.665342335945,5724.41639386
2014-01-21,0.336062339662,0.663937660338,5736.96085259
2014-01-22,0.332403917774,0.667596082226,5714.38731513
2014-01-23,0.32313124811,0.67686875189,5700.73665979
2014-01-24,0.298884257486,0.701115742514,5646.66586777
2014-01-27,0.322268674576,0.677731325424,5696.16917922
2014-01-28,0.314778043301,0.685221956699,5674.98402936
2014-01-29,0.43542520374,0.56457479626,5660.16998441
2014-01-30,0.466061293626,0.533938706374,5701.72440558
2014-01-31,0.45748645056,0.54251354944,5694.46427428
2014-02-03,0.479437483353,0.520562516647,5674.38061243
2014-02-04,0.461532740493,0.538467259507,5659.38889739
2014-02-05,0.426499357974,0.573500642026,5596.70888484
2014-02-06,0.313532277935,0.686467722065,5396.04441197
2014-02-07,0.154301058941,0.845698941059,5122.79940327
2014-02-10,0.0852175310207,0.914782468979,4993.89198611
2014-02-11,0.082683692933,0.917316307067,4991.19094077
2014-02-12,0.0598219846056,0.940178015394,4956.93185927
2014-02-13,0.0155991873394,0.984400812661,4912.08638624
2014-02-14,0.0194409693689,0.980559030631,4908.00782459
2014-02-17,0.0136330560525,0.986366943948,4873.32624877
2014-02-18,0.0453535735229,0.954646426477,4878.31514287
2014-02-19,0.00739575435908,0.992604245641,4853.58987152
2014-02-20,0.00545820328046,0.99454179672,4833.03321587
2014-02-21,0.00726419623886,0.992735803761,4832.93073781
2014-02-24,0.122128361045,0.877871638955,4851.50887966
2014-02-25,0.064988864058,0.935011135942,4721.04206516
2014-02-26,0.139167553321,0.860832446679,5753.6301112
2014-02-27,0.139929729309,0.860070270691,5758.15147156
2014-02-28,0.135554527949,0.864445472051,5727.68873848
2014-03-03,0.153930554075,0.846069445925,5847.04962889
2014-03-04,0.153965269773,0.846034730227,5846.59990246
2014-03-05,0.153381819409,0.846618180591,5841.77025694
2014-03-06,0.151544061863,0.848455938137,5828.10298026
2014-03-07,0.144450802008,0.855549197992,5785.1360096
2014-03-10,0.143803159785,0.856196840215,5780.03997508
2014-03-11,0.143055967584,0.856944032416,5774.2350215
2014-03-12,0.145252634676,0.854747365324,5788.80955765
2014-03-13,0.147467973257,0.852532026743,5796.41213558
2014-03-14,0.144386161669,0.855613838331,5781.34528612
2014-03-17,0.14296821564,0.85703178436,5770.94398863
2014-03-18,0.141587205761,0.858412794239,5760.80577903
2014-03-19,0.140890291961,0.859109708039,5755.39798906
2014-03-20,0.133802013101,0.866197986899,5715.90102788
2014-03-21,0.130547095958,0.869452904042,5693.75256675
2014-03-24,0.134196023463,0.865803976537,5718.04197378
2014-03-25,0.133304209973,0.866695790027,5711.72743209
2014-03-26,0.133259123423,0.866740876577,5711.13174207
2014-03-27,0.132365875175,0.867634124825,5572.87888218
2014-03-28,0.137993100146,0.862006899854,5608.37852301
2014-03-31,0.133830453427,0.866169546573,5577.64685397
2014-04-01,0.122656943072,0.877343056928,5514.68799292
2014-04-02,0.125223034903,0.874776965097,5533.71450842
2014-04-03,0.126644047922,0.873355952078,5546.49292643
2014-04-04,0.130061644507,0.869938355493,5565.88483881
2014-04-07,0.13192638645,0.86807361355,5581.62057594
2014-04-08,0.129247072827,0.870752927173,5567.06423718
2014-04-09,0.104064122465,0.895935877535,5452.59360982
2014-04-10,0.121840018793,0.878159981207,5527.04557832
2014-04-11,0.120929232184,0.879070767816,5530.91309405
2014-04-14,0.150517255973,0.849482744027,5666.49878716
2014-04-15,0.150613804862,0.849386195138,5683.51522518
2014-04-16,0.139485568214,0.860514431786,5627.76635003
2014-04-17,0.133139137381,0.866860862619,5601.96919434
2014-04-18,0.138063532686,0.861936467314,5633.45980342
2014-04-21,0.132923487017,0.867076512983,5605.61425754
2014-04-22,0.132219470625,0.867780529375,5604.67638697
2014-04-23,0.135084140007,0.864915859993,5624.42853211
2014-04-24,0.123656399738,0.876343600262,5570.02684421
2014-04-25,0.12238684977,0.87761315023,5560.20728501
2014-04-28,0.119259555129,0.880740444871,5542.74015325
2014-04-29,0.118623937094,0.881376062906,5542.0083584
2014-04-30,0.121858924739,0.878141075261,5563.39775135
2014-05-01,0.119799664602,0.880200335398,5553.87351381
2014-05-02,0.11541346173,0.88458653827,5531.83537476
2014-05-05,0.113420254161,0.886579745839,5522.42756713
2014-05-06,0.116988524566,0.883011475434,5543.2362546
2014-05-07,0.11500483258,0.88499516742,5535.32807745
2014-05-08,0.11552052743,0.88447947257,5541.58603878
2014-05-09,0.733333333333,0.266666666667,5544.02450749
2014-05-12,0.675277777778,0.324722222222,5381.70878504
2014-05-13,0.705277777778,0.294722222222,5454.3801771
2014-05-14,0.711944444444,0.288055555556,5501.87446358
2014-05-15,0.733888888889,0.266111111111,5550.00062572
2014-05-16,0.730555555556,0.269444444444,5542.42543238
2014-05-19,0.848888888889,0.151111111111,5825.45028256
2014-05-20,0.872777777778,0.127222222222,5868.7613499
2014-05-21,0.894444444444,0.105555555556,6146.45419153
2014-05-22,0.893055555556,0.106944444444,6175.55403529
2014-05-23,0.903333333333,0.0966666666667,6200.66126791
2014-05-26,0.902222222222,0.0977777777778,6734.78456846
2014-05-27,0.901111111111,0.0988888888889,6742.65571567
2014-05-28,0.875,0.125,6673.98387031
2014-05-29,0.898888888889,0.101111111111,7169.68506426
2014-05-30,0.897777777778,0.102222222222,7333.39979593
2014-06-02,0.91,0.09,7768.65037913
2014-06-03,0.795487895798,0.204512104202,7444.83839093
2014-06-04,0.88,0.12,7640.62599223
2014-06-05,0.850277777778,0.149722222222,7540.69104074
2014-06-06,0.848333333333,0.151666666667,7553.07906586
2014-06-09,0.861111111111,0.138888888889,7591.73615722
2014-06-10,0.795,0.205,7464.43291513
2014-06-11,0.665918755498,0.334081244502,7039.78558791
2014-06-12,0.678333333333,0.321666666667,7143.46597439
2014-06-13,0.6425,0.3575,6929.2949548
2014-06-16,0.671111111111,0.328888888889,7094.37781177
2014-06-17,0.667777777778,0.332222222222,7103.13734205
2014-06-18,0.648333333333,0.351666666667,7055.63216758
2014-06-19,0.627222222222,0.372777777778,6983.58764626
2014-06-20,0.639722222222,0.360277777778,7030.08618851
2014-06-23,0.618611111111,0.381388888889,6967.53982471
2014-06-24,0.564722222222,0.435277777778,6818.14852378
2014-06-25,0.609444444444,0.390555555556,6914.14300092
2014-06-26,0.625277777778,0.374722222222,7055.26282033
2014-06-27,0.620555555556,0.379444444444,7021.01305646
2014-06-30,0.741944444444,0.258055555556,7352.24699225
2014-07-01,0.740277777778,0.259722222222,7373.66836325
2014-07-02,0.718611111111,0.281388888889,7308.37634909
2014-07-03,0.694444444444,0.305555555556,7192.27348189
2014-07-04,0.691388888889,0.308611111111,7184.22969176
2014-07-07,0.6675,0.3325,7123.00762799
2014-07-08,0.685277777778,0.314722222222,7182.13718205
2014-07-09,0.6625,0.3375,7145.41371844
2014-07-10,0.703333333333,0.296666666667,7255.97955541
2014-07-11,0.703055555556,0.296944444444,7280.15163818
2014-07-14,0.656111111111,0.343888888889,7148.34858517
2014-07-15,0.623611111111,0.376388888889,7111.57517172
2014-07-16,0.674444444444,0.325555555556,7195.89056654
2014-07-17,0.6725,0.3275,7202.75131241
2014-07-18,0.670555555556,0.329444444444,7199.40608029
2014-07-21,0.6475,0.3525,7164.3748486
2014-07-22,0.644722222222,0.355277777778,7158.07979956
2014-07-23,0.565833333333,0.434166666667,7009.92787579
2014-07-24,0.559166666667,0.440833333333,7000.81370252
2014-07-25,0.553611111111,0.446388888889,6971.42667196
2014-07-28,0.522222222222,0.477777777778,6904.80344391
2014-07-29,0.465,0.535,6774.06930815
2014-07-30,0.523611111111,0.476388888889,6912.21818997
2014-07-31,0.542777777778,0.457222222222,6968.85808167
2014-08-01,0.533611111111,0.466388888889,6924.17241453
2014-08-04,0.514166666667,0.485833333333,6905.4378515
2014-08-05,0.512222222222,0.487777777778,6911.49599847
2014-08-06,0.525,0.475,6929.52510512
2014-08-07,0.528611111111,0.471388888889,6948.21050274
2014-08-08,0.502222222222,0.497777777778,6908.86206522
2014-08-11,0.44,0.56,6779.46943073
2014-08-12,0.393055555556,0.606944444444,6644.67250149
2014-08-13,0.360555555556,0.639444444444,6464.76118239
2014-08-14,0.334166666667,0.665833333333,6425.9137157
2014-08-15,0.389444444444,0.610555555556,6535.90428098
2014-08-18,0.326944444444,0.673055555556,6355.43385853
2014-08-19,0.386388888889,0.613611111111,6490.46376489
2014-08-20,0.384444444444,0.615555555556,6496.06076803
2014-08-21,0.38,0.62,6487.14182713
2014-08-22,0.323333333333,0.676666666667,6398.53550964
2014-08-25,0.372222222222,0.627777777778,6459.84908863
2014-08-26,0.3725,0.6275,6472.36228619
2014-08-27,0.366388888889,0.633611111111,6451.34606205
2014-08-28,0.364722222222,0.635277777778,6459.69045183
2014-08-29,0.358055555556,0.641944444444,6429.30598043
2014-09-01,0.293055555556,0.706944444444,6305.69383274
2014-09-02,0.290277777778,0.709722222222,6309.89701735
2014-09-03,0.297777777778,0.702222222222,6351.64162574
2014-09-04,0.286944444444,0.713055555556,6323.26897033
2014-09-05,0.283611111111,0.716388888889,6326.29871013
2014-09-08,0.276388888889,0.723611111111,6290.81639038
2014-09-09,0.275277777778,0.724722222222,6308.35095398
2014-09-10,0.2725,0.7275,6303.94189371
2014-09-11,0.27,0.73,6301.18594929
2014-09-12,0.2675,0.7325,6302.71911716
2014-09-15,0.246111111111,0.753888888889,6262.24310021
2014-09-16,0.242777777778,0.757222222222,6243.54029324
2014-09-17,0.201111111111,0.798888888889,6122.1316441
2014-09-18,0.182777777778,0.817222222222,6044.86622353
2014-09-19,0.227988615644,0.772011384356,6082.89009495
2014-09-22,0.296189259908,0.703810740092,6167.55078302
2014-09-23,0.243832705742,0.756167294258,6112.24591286
2014-09-24,0.224166666667,0.775833333333,6071.69279116
2014-09-25,0.198611111111,0.801388888889,6045.57391741
2014-09-26,0.170555555556,0.829444444444,6029.11094321
2014-09-29,0.165,0.835,6001.12951666
2014-09-30,0.16173946609,0.83826053391,5987.51675221
2014-10-01,0.146666666667,0.853333333333,5967.89143158
2014-10-02,0.143449971097,0.856550028903,5940.60750821
2014-10-03,0.128529627741,0.871470372259,5874.58817015
2014-10-06,0.12659172154,0.87340827846,5866.31585373
2014-10-07,0.178958218408,0.821041781592,5908.8133026
2014-10-08,0.200739673363,0.799260326637,5938.86330041
2014-10-09,0.202506084172,0.797493915828,5941.48907553
2014-10-10,0.200012706955,0.799987293045,5939.83215043
2014-10-13,0.311021944171,0.688978055829,6056.70680612
2014-10-14,0.2875,0.7125,6037.80448647
2014-10-15,0.264444444444,0.735555555556,5978.44932049
2014-10-16,0.265,0.735,5981.40281792
2014-10-17,0.286126981631,0.713873018369,6024.53946828
2014-10-20,0.269722222222,0.730277777778,5986.778502
2014-10-21,0.245,0.755,5972.05999848
2014-10-22,0.181852931078,0.818147068922,5882.05418761
2014-10-23,0.18128649149,0.81871350851,5880.00644044
2014-10-24,0.159320937993,0.840679062007,5854.63376757
2014-10-27,0.166666666667,0.833333333333,5863.62912537
2014-10-28,0.170277777778,0.829722222222,5866.29903532
2014-10-29,0.101648274677,0.898351725323,5820.21426096
2014-10-30,0.152801635996,0.847198364004,5836.84441788
2014-10-31,0.115278719926,0.884721280074,5818.3595503
2014-11-03,0.0772540316542,0.922745968346,5790.9071442
2014-11-04,0.0877241991373,0.912275800863,5795.92802513
2014-11-05,0.143178946306,0.856821053694,5810.89430527
2014-11-06,0.168296341104,0.831703658896,5834.42067632
2014-11-07,0.153599244451,0.846400755549,5817.89572497
2014-11-10,0.221706984819,0.778293015181,5883.29400085
2014-11-11,0.220949405993,0.779050594007,5877.14726477
2014-11-12,0.414450617784,0.585549382216,6111.93177645
2014-11-13,0.413752846407,0.586247153593,6092.51020578
2014-11-14,0.296360869094,0.703639130906,5902.03762423
2014-11-17,0.2513337708,0.7486662292,5849.35287918
2014-11-18,0.234992328058,0.765007671942,5828.05990012
2014-11-19,0.246215956118,0.753784043882,5836.1409442
2014-11-20,0.181944444444,0.818055555556,5744.62563865
2014-11-21,0.169609079468,0.830390920532,5728.33365758
2014-11-24,0.227836796086,0.772163203914,5802.58331397
2014-11-25,0.226963459698,0.773036540302,5794.13546631
2014-11-26,0.205555555556,0.794444444444,5755.23973269
2014-11-27,0.209483933233,0.790516066767,5766.48073601
2014-11-28,0.229355422457,0.770644577543,5794.98731251
2014-12-01,0.23016108627,0.76983891373,5798.57385294
2014-12-02,0.234123386191,0.765876613809,5805.69479291
2014-12-03,0.231193176551,0.768806823449,5792.53973834
2014-12-04,0.214321229202,0.785678770798,5767.0887017
2014-12-05,0.236249802735,0.763750197265,5792.91079907
2014-12-08,0.201000792858,0.798999207142,5746.619431
2014-12-09,0.17136303276,0.82863696724,5705.95806928
2014-12-10,0.153611111111,0.846388888889,5693.97574362
2014-12-11,0.154186188569,0.845813811431,5693.31447273
2014-12-12,0.175312923889,0.824687076111,5707.54026944
2014-12-15,0.142866910983,0.857133089017,5684.47166019
2014-12-16,0.104789306785,0.895210693215,5648.47564435
2014-12-17,0.0523058795566,0.947694120443,5629.63266302
2014-12-18,0.0350848779123,0.964915122088,5620.54873651
2014-12-19,0.0797853979629,0.920214602037,5624.78289659
2014-12-22,0.140719724268,0.859280275732,5642.57484521
2014-12-23,0.151218411228,0.848781588772,5653.05860535
2014-12-24,0.0953483371701,0.90465166283,5619.71693293
2014-12-25,0.0740425336336,0.925957466366,5613.82028576
2014-12-26,0.139459984433,0.860540015567,5627.43285617
2014-12-29,0.0607156139664,0.939284386034,5588.89158858
2014-12-30,0.0487865734863,0.951213426514,5585.68527213
2014-12-31,0.0813684231162,0.918631576884,5591.43488648
2015-01-01,0.0721304748725,0.927869525128,5586.55115312
2015-01-02,0.0728999154749,0.927100084525,5586.95278495
2015-01-05,0.03568415077,0.96431584923,5534.47178912
2015-01-06,0.0801748494875,0.919825150512,5539.32861229
2015-01-07,0.131543160861,0.868456839139,5553.05617303
2015-01-08,0.0727981106031,0.927201889397,5530.75373468
2015-01-09,0.125204442379,0.874795557621,5537.70814096
2015-01-12,0.0365123746144,0.963487625386,5491.92542148
2015-01-13,0.0366580228424,0.963341977158,5456.08741235
2015-01-14,0.0403594926262,0.959640507374,5404.99882592
2015-01-15,0.247274237524,0.752725762476,5462.21195498
2015-01-16,0.24464853904,0.75535146096,5443.79702717
2015-01-19,0.284764853652,0.715235146348,5501.05200666
2015-01-20,0.257665055303,0.742334944697,5462.2038194
2015-01-21,0.354574078002,0.645425921998,5579.09697201
2015-01-22,0.386111111111,0.613888888889,5618.06990029
2015-01-23,0.38364840183,0.61635159817,5613.10771823
2015-01-26,0.593333333333,0.406666666667,5954.43347197
2015-01-27,0.568611111111,0.431388888889,5876.63469441
2015-01-28,0.370277777778,0.629722222222,5530.65576355
2015-01-29,0.355579745697,0.644420254303,5511.61390275
2015-01-30,0.353745953416,0.646254046584,5493.60311008
2015-02-02,0.394503304381,0.605496695619,5552.07395877
2015-02-03,0.322769423778,0.677230576222,5446.41220424
2015-02-04,0.323876311507,0.676123688493,5439.97532663
2015-02-05,0.263122750186,0.736877249814,5361.19541964
2015-02-06,0.29712174445,0.70287825555,5402.84957673
2015-02-09,0.294414772527,0.705585227473,5383.98295141
2015-02-10,0.286354347433,0.713645652567,5379.08300482
2015-02-11,0.285315089819,0.714684910181,5373.19019688
2015-02-12,0.289523266686,0.710476733314,5393.91124068
2015-02-13,0.408625634946,0.591374365054,5494.01978287
2015-02-16,0.415091972711,0.584908027289,5490.71295361
2015-02-17,0.488611111111,0.511388888889,5561.21429937
2015-02-18,0.440555555556,0.559444444444,5471.38879934
2015-02-19,0.538611111111,0.461388888889,5539.26193127
2015-02-20,0.605,0.395,5570.62075149
2015-02-23,0.538852754093,0.461147245907,5491.38353538
2015-02-24,0.541235994341,0.458764005659,5492.22538111
2015-02-25,0.530533822211,0.469466177789,5472.71412057
2015-02-26,0.529705152731,0.470294847269,5462.92686711
2015-02-27,0.691632161693,0.308367838307,5668.59179744
2015-03-02,0.82419228368,0.17580771632,5980.95579217
2015-03-03,0.853950070727,0.146049929273,6104.89186552
2015-03-04,0.75,0.25,5941.50572527
2015-03-05,0.760415994663,0.239584005337,5995.65190818
2015-03-06,0.751714641631,0.248285358369,5951.34010936
2015-03-09,0.877308926729,0.122691073271,6236.5634784
2015-03-10,0.868324748231,0.131675251769,6261.91382807
2015-03-11,0.890552554559,0.109447445442,6340.59394722
2015-03-12,0.876033986999,0.123966013001,6306.98821227
2015-03-13,0.788611111111,0.211388888889,6181.0676783
2015-03-16,0.833398939967,0.166601060033,6234.84661442
2015-03-17,0.776944444444,0.223055555556,6144.17461826
2015-03-18,0.466666666667,0.533333333333,5647.8097663
2015-03-19,0.476111111111,0.523888888889,5699.35408389
2015-03-20,0.475277777778,0.524722222222,5708.17492378
2015-03-23,0.519444444444,0.480555555556,5745.84822068
2015-03-24,0.368055555556,0.631944444444,5533.61920517
