,BTC-USD,ETH-USD+,XRP-USD+,value
2017-06-19,0.328417217151,0.29217497404,0.379407808809,1240650.25811
2017-06-20,0.344700039241,0.292746803294,0.362553157465,1149103.31784
2017-06-21,0.34740392438,0.286281161876,0.366314913744,1159414.86764
2017-06-22,0.338464095393,0.285330531565,0.376205373042,1184588.31549
2017-06-23,0.341429519059,0.280642221701,0.37792825924,1122169.70302
2017-06-26,0.354483614457,0.274435326413,0.37108105913,1078216.00347
2017-06-27,0.340935950422,0.2920411455,0.367022904078,1118453.0545
2017-06-28,0.35279300917,0.28235254287,0.36485444796,1072740.93225
2017-06-29,0.354858153103,0.280687763155,0.364454083742,1034082.45635
2017-06-30,0.361116657947,0.271745187802,0.367138154251,993220.873182
2017-07-03,0.371089575729,0.266667838186,0.362242586084,1043348.82082
2017-07-04,0.370599067268,0.262240316313,0.367160616419,1048936.91403
2017-07-05,0.370188218506,0.263195561395,0.366616220099,1044658.42247
2017-07-06,0.382194393001,0.256073384746,0.361732222253,972997.356589
2017-07-07,0.385204550563,0.257926278557,0.35686917088,984971.632822
2017-07-10,0.333333333333,0.333333333333,0.333333333333,812428.762825
2017-07-11,0.312218525467,0.355229241769,0.332552232764,896778.316205
2017-07-12,0.319921123972,0.339300963212,0.340777912817,860382.511998
2017-07-13,0.316988755141,0.341180158535,0.341831086323,821194.55151
2017-07-14,0.314193143905,0.328123251432,0.357683604663,732422.525536
2017-07-17,0.31237992425,0.372933541071,0.31468653468,865409.450794
2017-07-18,0.336427003858,0.349514176467,0.314058819675,790512.769095
2017-07-19,0.351952425022,0.339022272361,0.309025302617,948787.539985
2017-07-20,0.346843967791,0.342133400616,0.311022631593,898620.57099
2017-07-21,0.344565716442,0.341491928408,0.31394235515,959155.53329
2017-07-24,0.351573637671,0.338065070435,0.310361291894,855876.710487
2017-07-25,0.351236350471,0.339636335536,0.309127313993,848946.214885
2017-07-26,0.362680279624,0.333500021638,0.303819698738,864779.627298
2017-07-27,0.385869646184,0.32064824258,0.293482111237,847494.38463
2017-07-28,0.366558214133,0.337184427041,0.296257358826,868860.066353
2017-07-31,0.351091281834,0.352176642643,0.296732075523,911613.496532
2017-08-01,0.357249836368,0.349377839329,0.293372324303,887268.779676
2017-08-02,0.358777426697,0.349466214361,0.291756358943,912543.082008
2017-08-03,0.366725520165,0.342817742493,0.290456737342,914528.628254
2017-08-04,0.372221958863,0.352182579594,0.275595461543,1021320.81864
2017-08-07,0.333333333333,0.333333333333,0.333333333333,1120428.3075
2017-08-08,0.335763803781,0.342417714518,0.321818481702,1086178.65745
2017-08-09,0.341561610723,0.343972646485,0.314465742793,1092254.10011
2017-08-10,0.353702076368,0.346265582307,0.300032341325,1125180.36174
2017-08-11,0.371346566887,0.341697509082,0.286955924031,1135430.47531
2017-08-14,0.407011155771,0.324093904288,0.268894939942,1113544.3575
2017-08-15,0.41127246801,0.326748113105,0.261979418884,1161782.43462
2017-08-16,0.40738779358,0.330678077913,0.261934128506,1143861.30499
2017-08-17,0.40149365574,0.33098369909,0.267522645169,1113578.53677
2017-08-18,0.406907659962,0.332257002627,0.260835337411,1110827.34807
2017-08-21,0.34266475405,0.303676815616,0.353658430334,1299778.1515
2017-08-22,0.342358989072,0.30349408625,0.354146924677,1317286.19255
2017-08-23,0.363834048822,0.316970676804,0.319195274374,1292592.79646
2017-08-24,0.364920463177,0.319184496738,0.315895040084,1302490.49394
2017-08-25,0.367030994861,0.32465475109,0.308314254049,1291407.44244
2017-08-28,0.360921430452,0.338093231527,0.300985338021,1387197.65894
2017-08-29,0.350765927758,0.339793232423,0.309440839819,1422923.5776
2017-08-30,0.344440600819,0.32670925923,0.328850139951,1497141.82698
2017-08-31,0.355159393839,0.32667371171,0.31816689445,1509219.11969
2017-09-01,0.364155661117,0.323243933866,0.312600405017,1367846.32474
2017-09-04,0.333333333333,0.333333333333,0.333333333333,1292174.51257
2017-09-05,0.329326006534,0.335123872071,0.335550121395,1370082.09995
2017-09-06,0.333377803174,0.334470435311,0.332151761515,1358379.79219
2017-09-07,0.335501688741,0.329843486844,0.334654824415,1259763.22807
2017-09-08,0.336584104143,0.327090393053,0.336325502804,1258231.17459
2017-09-11,0.332766445602,0.326329861688,0.34090369271,1220936.16968
2017-09-12,0.329993404299,0.326153316601,0.343853279099,1145750.83366
2017-09-13,0.330347340125,0.315205206658,0.354447453217,959044.562438
2017-09-14,0.335552076475,0.325239599837,0.339208323687,1081199.49454
2017-09-15,0.337933087422,0.322425462127,0.339641450451,1069291.56882
2017-09-18,0.337160569106,0.338591399284,0.32424803161,1132309.7751
2017-09-19,0.337294077675,0.34165129693,0.321054625395,1124389.11897
2017-09-20,0.339026623359,0.335033351784,0.325940024857,1042315.15908
2017-09-21,0.334604922954,0.338835710037,0.32655936701,1051289.26703
2017-09-22,0.332326738037,0.348124371674,0.319548890289,1113522.27761
2017-09-25,0.331484473307,0.340856526242,0.327659000451,1147201.39909
2017-09-26,0.329605785192,0.336363064478,0.33403115033,1248435.49372
2017-09-27,0.335422565284,0.335667019951,0.328910414765,1221965.36159
2017-09-28,0.341179273441,0.331744351676,0.327076374883,1194801.67358
2017-09-29,0.345403555938,0.332578514642,0.322017929419,1233313.19778
2017-10-02,0.333333333333,0.333333333333,0.333333333333,1220654.05358
2017-10-03,0.322983113355,0.33014903143,0.346867855215,1231878.25376
2017-10-04,0.314671601333,0.317566336554,0.367762062114,1295221.35264
2017-10-05,0.314906845467,0.32833848509,0.356754669444,1309378.3322
2017-10-06,0.31405834762,0.325805820193,0.360135832187,1332096.4292
2017-10-09,0.325031871091,0.30109031626,0.373877812649,1382166.96597
2017-10-10,0.324053484254,0.300767829178,0.375178686568,1404047.14447
2017-10-11,0.358839750633,0.295783726833,0.345376522533,1427847.5983
2017-10-12,0.349301465692,0.308561132692,0.342137401616,1522091.30054
2017-10-13,0.358272296252,0.308101101714,0.333626602034,1533324.73493
2017-10-16,0.369723235622,0.308657213756,0.321619550622,1428151.27985
2017-10-17,0.376333956333,0.312863539022,0.310802504645,1397362.83455
2017-10-18,0.385497547806,0.30744380812,0.307058644074,1394194.6796
2017-10-19,0.402436326125,0.3008848409,0.296678832975,1404520.6458
2017-10-20,0.403530259518,0.29751660165,0.298953138832,1403877.70538
2017-10-23,0.387661160424,0.308234182743,0.304104656833,1341266.48679
2017-10-24,0.39796616598,0.304082560888,0.297951273132,1358890.93527
2017-10-25,0.404885861371,0.300474748792,0.294639389836,1371448.41465
2017-10-26,0.400531345949,0.304430399157,0.295038254895,1357383.9896
2017-10-27,0.401317844888,0.303931061691,0.294751093421,1345805.16159
2017-10-30,0.333333333333,0.333333333333,0.333333333333,1410265.53484
2017-10-31,0.348933434284,0.327837069684,0.323229496032,1419140.01019
2017-11-01,0.368723096761,0.316163531159,0.31511337208,1402623.41504
2017-11-02,0.374196254515,0.30296153348,0.322842212005,1440986.01034
2017-11-03,0.367512835209,0.312348172889,0.320138991902,1493780.90345
2017-11-06,0.366752290188,0.312251477084,0.320996232728,1456508.31716
2017-11-07,0.370968934252,0.304267459966,0.324763605783,1469648.92425
2017-11-08,0.369693128413,0.304682092831,0.325624778756,1545647.99648
2017-11-09,0.35597727299,0.318599955557,0.325422771453,1537329.24543
2017-11-10,0.35218255677,0.317856832474,0.329960610756,1431015.73566
2017-11-13,0.345887964993,0.33302979572,0.321082239287,1447437.88302
2017-11-14,0.338629867467,0.342970030175,0.318400102358,1495373.88493
2017-11-15,0.360602367825,0.327337047781,0.312060584395,1550313.3328
2017-11-16,0.36849126775,0.309377376907,0.322131355343,1635952.25819
2017-11-17,0.364986893472,0.313877869496,0.321135237031,1619329.62549
2017-11-20,0.360581409638,0.32102148075,0.318397109612,1755074.82196
2017-11-21,0.36305687917,0.322567257732,0.314375863099,1712510.98675
2017-11-22,0.357194502648,0.329766961274,0.313038536078,1769537.2488
2017-11-23,0.342581221791,0.346961433741,0.310457344467,1795471.15692
2017-11-24,0.329565406672,0.377381057107,0.293053536221,1910025.67777
2017-11-27,0.333333333333,0.333333333333,0.333333333333,2048751.58944
2017-11-28,0.325114232555,0.31341230578,0.361473461665,2137846.35467
2017-11-29,0.353069173814,0.314164189009,0.332766637177,1955029.18409
2017-11-30,0.353515200182,0.316525440233,0.329959359585,1974176.28061
2017-12-01,0.3613272186,0.314486299713,0.324186481687,2109115.24443
2017-12-04,0.376317251644,0.309596707454,0.314086040902,2167257.47176
2017-12-05,0.386666718419,0.308129313831,0.30520396775,2117091.52019
2017-12-06,0.443526923183,0.279112769025,0.277360307792,2175111.53323
2017-12-07,0.503072902666,0.257514977248,0.239412120086,2350116.41842
2017-12-08,0.465031918791,0.268104194218,0.26686388699,2421252.04478
2017-12-11,0.453414102201,0.284865865988,0.261720031811,2589270.61328
2017-12-12,0.383575674578,0.301894137175,0.314530188247,3124988.08447
2017-12-13,0.33465040763,0.294191986033,0.371157606337,3414737.62069
2017-12-14,0.256528493543,0.221277049496,0.522194456961,4504175.15625
2017-12-15,0.290084607037,0.230920535218,0.478994857746,4258140.89968
2017-12-18,0.29254493116,0.248217171547,0.459237897293,4550302.43933
2017-12-19,0.277696814071,0.263700622345,0.458602563583,4427588.85538
2017-12-20,0.269953069534,0.268403569359,0.461643361108,4278641.97125
2017-12-21,0.205865515907,0.212911945441,0.581222538653,5327784.75935
2017-12-22,0.205354270421,0.20246568603,0.592180043549,4668929.6261
2017-12-25,0.333333333333,0.333333333333,0.333333333333,4718439.43321
2017-12-26,0.348094893859,0.318398681505,0.333506424635,5146465.96669
2017-12-27,0.330524716329,0.303473029579,0.366002254091,5303116.18672
2017-12-28,0.313795279409,0.298788471664,0.387416248927,5217016.92043
2017-12-29,0.258067573829,0.253688827589,0.488243598582,6340890.93257
2018-01-01,0.236566331248,0.254531807756,0.508901860996,6461738.13463
2018-01-02,0.237428902268,0.265351466705,0.497219631027,7065214.96088
2018-01-03,0.211459797766,0.251171629496,0.537368572738,8149292.67351
2018-01-04,0.211507316413,0.251834014467,0.53665866912,8160072.73296
2018-01-05,0.239243338993,0.261060968851,0.499695692156,8057450.53528
2018-01-08,0.211792805913,0.307354938595,0.480852255492,8039608.80369
2018-01-09,0.212163412283,0.361651378695,0.426185209023,7753510.49637
2018-01-10,0.224948091881,0.360243920838,0.414807987281,7540793.23974
2018-01-11,0.21350085217,0.349655167612,0.436843980218,7086968.22512
2018-01-12,0.208251652482,0.362952519033,0.428795828485,7556668.13439
2018-01-15,0.221610317749,0.397654264189,0.380735418062,6993818.23284
2018-01-16,0.237034054224,0.422096724354,0.340869221422,5411773.15138
2018-01-17,0.226667421319,0.398035392166,0.375297186514,5599194.05011
2018-01-18,0.212043501772,0.367674229392,0.420282268836,5992225.05762
2018-01-19,0.217009032938,0.373764337725,0.409226629337,6036516.14237
2018-01-22,0.333333333333,0.333333333333,0.333333333333,5551895.85009
2018-01-23,0.335927322094,0.329497666245,0.334575011661,5531291.59539
2018-01-24,0.337221527821,0.3389256723,0.32385279988,5799713.08914
2018-01-25,0.338789705399,0.343160849223,0.318049445378,5645000.27069
2018-01-26,0.344706182605,0.352149388561,0.303144428834,5512530.89471
2018-01-29,0.329049165166,0.37073440844,0.300216426394,5842309.05597
2018-01-30,0.330587347388,0.376405508237,0.293007144374,5231907.12922
2018-01-31,0.325179580809,0.382278421018,0.292541998173,5381853.6688
2018-02-01,0.326857665569,0.398113317817,0.275029016614,4771967.42801
2018-02-02,0.340517511288,0.381005393792,0.278477094919,4457970.16936
2018-02-05,0.347745207629,0.376949217233,0.275305575138,3413723.80507
2018-02-06,0.344686672012,0.38010366811,0.275209659878,3823398.4287
2018-02-07,0.353113721644,0.378258670001,0.268627608355,3679557.79742
2018-02-08,0.353548253459,0.376686615347,0.269765131195,3998346.95831
2018-02-09,0.339457369597,0.370700362973,0.28984226743,4384181.94834
2018-02-12,0.33418751298,0.351047506171,0.314764980849,4563123.12865
2018-02-13,0.333709813617,0.355321837717,0.310968348667,4381675.19546
2018-02-14,0.332136320128,0.348540370196,0.319323309676,4887233.38591
2018-02-15,0.34562199963,0.345801028952,0.308576971418,4967921.48979
2018-02-16,0.347798596629,0.346404444986,0.305796958384,5013085.07338
2018-02-19,0.333333333333,0.333333333333,0.333333333333,5186004.22479
2018-02-20,0.349911976756,0.32753377667,0.322554246574,4973053.0659
2018-02-21,0.348688182025,0.332535250665,0.31877656731,4647015.11034
2018-02-22,0.346856686194,0.337209331194,0.315933982612,4389119.86985
2018-02-23,0.341265108003,0.341074291315,0.317660600681,4609411.98588
2018-02-26,0.344045113446,0.343946869081,0.312008017473,4640010.82572
2018-02-27,0.349544488779,0.342151283732,0.308304227489,4685650.51248
2018-02-28,0.351693303004,0.344795308914,0.303511388082,4542595.91498
2018-03-01,0.358309975251,0.339326423908,0.302363600841,4715388.42041
2018-03-02,0.364781616465,0.336288081058,0.298930302476,4679937.90593
2018-03-05,0.368525571628,0.325563652291,0.305910776081,4799183.5907
2018-03-06,0.363655776933,0.328772082538,0.307572140529,4563636.11885
2018-03-07,0.361507858677,0.325421446782,0.313070694541,4245704.27868
2018-03-08,0.361890483842,0.322987152154,0.315122364004,3979853.68487
2018-03-09,0.353169364456,0.330139819075,0.31669081647,4050135.01409
2018-03-12,0.36112479159,0.327607442212,0.311267766198,3913562.69293
2018-03-13,0.3634334248,0.325722072367,0.310844502833,3896346.21957
2018-03-14,0.366201823121,0.325114637231,0.308683539648,3469053.75162
2018-03-15,0.368714089041,0.323963164294,0.307322746665,3466678.10193
2018-03-16,0.372146078614,0.321031756232,0.306822165154,3440864.22856
2018-03-19,0.333333333333,0.333333333333,0.333333333333,3476360.90049
2018-03-20,0.343758274445,0.333499680429,0.322742045126,3487260.90712
2018-03-21,0.346393494481,0.337821063511,0.315785442008,3457099.96487
2018-03-22,0.350202229966,0.336358197151,0.313439572883,3347986.81381
2018-03-23,0.35678355409,0.337074154007,0.306142291903,3365256.57336
2018-03-26,0.361474300861,0.322468052934,0.316057646205,2902867.7954
2018-03-27,0.366055509697,0.31831335193,0.315631138373,2922081.24805
2018-03-28,0.37230141687,0.312170579239,0.315528003891,2565113.54812
2018-03-29,0.361859606601,0.322738875414,0.315401517985,2545229.53157
2018-03-30,0.364505474468,0.321088229422,0.31440629611,2559938.05045
2018-04-02,0.363671688663,0.31581440678,0.320513904557,2747063.89177
2018-04-03,0.367164884886,0.316623866604,0.31621124851,2494449.78365
2018-04-04,0.365881186644,0.318947284832,0.315171528523,2494001.27883
2018-04-05,0.367640870681,0.318527302985,0.313831826334,2425192.13442
2018-04-06,0.369994421468,0.319628346758,0.310377231774,2512310.72016
2018-04-09,0.35787633549,0.336030482234,0.306093182276,2580058.55661
2018-04-10,0.34675015708,0.332027910166,0.321221932754,2703947.92774
2018-04-11,0.340601114165,0.329399163413,0.329999722422,3127814.35047
2018-04-12,0.339420587828,0.330120427651,0.330458984521,3127362.00459
2018-04-13,0.341532550115,0.332239115902,0.326228333983,3156576.6248
2018-04-16,0.333333333333,0.333333333333,0.333333333333,3167152.03976
2018-04-17,0.32631930569,0.329902599267,0.343778095044,3344815.14186
2018-04-18,0.310872290511,0.334505952278,0.354621757211,3558970.81243
2018-04-19,0.298278403993,0.326565337771,0.375156258236,3966262.34802
2018-04-20,0.308804806948,0.329346121721,0.36184907133,3856369.12066
2018-04-23,0.302900505896,0.347460344594,0.34963914951,4248347.2018
2018-04-24,0.314452560269,0.344725685202,0.340821754529,3760787.61202
2018-04-25,0.310056394612,0.347945479704,0.341998125684,3989694.12997
2018-04-26,0.310183605698,0.351568651864,0.338247742438,3840408.69036
2018-04-27,0.306294215244,0.35230030364,0.341405481116,4068873.49877
2018-04-30,0.305317416086,0.355317028683,0.339365555231,3962208.05958
2018-05-01,0.303339020765,0.355333804546,0.341327174689,4056108.68704
2018-05-02,0.303339020765,0.355333804546,0.341327174689,4349690.48598
2018-05-03,0.29853763299,0.367743502753,0.333718864257,4349582.52929
