,BTC-USD,ETH-USD+,XRP-USD+,cash
0,0.280270506399,0.371464247842,0.293082460627,0.0551827851319
1,0.288389451317,0.414136128114,0.297474420569,0.0
2,0.00811894491843,0.0426718802713,0.00439195994211,-0.0551827851319
